1506103,0
1479063,1
1217132,1
1468561,-1
1778105,-1
1778398,-1
1712446,1
1536890,1
654345,1
704457,0
1032771,1
1536621,1
1505918,1
1786212,0
875689,0
483502,-1
1786011,1
1474202,-1
888505,1
1989866,1
1468465,0
1717874,1
1990011,0
1709744,1
1256639,1
2030204,-1
1227770,-1
1229453,0
684617,0
1019571,1
1980050,0
888292,1
1479009,1
830249,-1
1224163,1
875852,-1
1717885,-1
2060309,0
1473248,-1
1083021,1
2060403,1
1505915,0
1775166,0
1239744,1
1506001,1
1775155,-1
1468493,-1
1712419,1
2060449,1
1750673,0
1989008,1
857275,1
836321,1
1473046,1
1709925,1
1224142,1
1239630,-1
1473060,1
1239575,1
857283,1
1717249,1
1256073,0
888177,1
1474978,-1
1020230,1
1468532,0
2030367,0
1732790,0
1256160,-1
1473092,1
1778060,-1
1983555,1
1468176,1
1474417,0
665639,1
1229302,-1
1479168,-1
875722,1
1505977,-1
1051957,0
830076,1
1227857,0
483299,-1
1051622,-1
1479027,1
1992052,0
1989965,1
1536676,0
1989838,0
1468312,-1
1019539,-1
1479175,1
1718011,1
1479284,1
1994672,0
875919,1
859760,-1
1732763,1
830199,0
1083260,1
1083100,1
840288,1
1222772,1
856889,-1
1083274,1
1223342,1
1287268,0
1750653,0
1505963,1
1239657,-1
1732941,-1
1724134,1
1505599,0
830550,1
845112,-1
1709924,0
1473168,-1
888487,-1
1287284,0
1256842,-1
1717273,-1
1536690,1
1498080,1
1227815,0
1732958,0
1992183,1
1718046,-1
1051944,0
1479279,0
662304,-1
674409,-1
1726025,1
1709923,0
1712487,1
1712573,1
1019952,1
1223287,-1
888420,1
1217190,1
1748829,1
875574,-1
1259987,1
1717877,-1
1019428,1
1717947,1
1786241,1
1147496,0
1224003,-1
1732957,1
1786324,0
1024250,0
1479037,0
1989995,1
1019864,0
1980005,1
1506160,1
1026925,1
836451,1
1228404,0
1505930,1
1260241,1
1979840,1
1717260,1
1786123,0
1239636,1
1473125,0
1051913,-1
1732874,1
1216902,1
845049,0
1536517,1
1536561,-1
840189,0
836101,1
1019969,1
1229396,1
875462,0
1479191,0
1020228,0
1991008,1
836182,-1
1239494,1
1024369,-1
1732964,1
875670,1
1083388,1
1224116,1
1989983,1
1980008,1
1083367,1
888332,-1
1217009,1
704528,-1
1222679,-1
1224023,1
1287249,-1
1051740,1
704487,1
1239509,1
1468483,0
1028761,-1
1990884,1
1259980,-1
1224104,0
1473163,1
857206,0
1989966,0
1505874,-1
1287213,0
888289,0
1989828,1
1712476,0
2002302,-1
1030346,1
1287059,1
1473320,0
1229002,-1
875982,1
1467747,-1
1468519,0
1992199,0
1216830,0
1506115,-1
1468325,-1
2002225,-1
1786035,0
1724008,1
1506088,1
658730,1
1983464,1
1506117,-1
888303,1
1473091,1
830334,-1
1217022,1
1222900,0
1712600,1
1223169,1
662547,0
1991003,1
1536514,1
1473246,1
888358,1
1474131,-1
1473254,-1
654226,0
1224170,1
1029927,1
685015,0
1473221,0
2060516,1
1228999,1
1030285,1
1256220,0
1990969,1
1750768,0
1979904,1
1230413,1
1287069,1
1223219,1
1536773,0
489067,-1
1223330,1
1474150,0
1750740,0
830352,0
857382,-1
2060587,1
1980067,0
875682,1
1471696,1
836700,-1
1216858,-1
1786243,1
1468301,1
888386,0
1222751,-1
662331,1
1051785,1
1536591,1
1083161,0
539890,1
1222722,-1
1051925,-1
685037,0
829929,1
2002105,1
857395,0
1473173,1
705382,1
705602,1
1229385,1
1030266,0
1983319,1
1051982,0
1989908,-1
1256417,-1
1980022,0
1032895,0
1536560,0
1778257,0
1712625,1
2060490,1
1216889,0
1786337,1
1479095,-1
840348,-1
1051736,1
1748766,-1
1498208,1
2060401,1
1239587,1
1032756,1
1051851,1
1498218,-1
1536759,0
2060515,0
830323,1
1473202,0
1709827,0
875590,1
1468524,1
1709771,1
674427,1
1778148,1
1260339,1
1032905,0
1217048,1
875952,-1
1778260,-1
1287290,1
1709786,0
1260010,0
1473189,0
1717945,0
1260142,1
838855,-1
840285,-1
1147506,0
1778203,-1
1778292,1
1228938,0
1216803,0
1287061,1
1030386,-1
1030013,1
1051823,-1
1083410,1
1227765,0
1468478,1
1983361,1
1479255,1
1786109,0
1256113,1
838503,-1
1467935,1
1709897,-1
875542,-1
839842,0
1473239,1
1722296,1
1260048,1
2060446,1
1994770,0
875595,1
857138,1
2060307,0
1994710,0
1028894,-1
1083403,-1
1468464,0
830080,-1
1256552,0
1032842,0
954496,-1
1051702,0
1732788,1
1473209,1
2216666,-1
836654,1
2060335,0
1786073,0
1479103,1
1083188,0
1467888,1
1709808,1
2002420,1
1256530,1
1032742,1
839810,1
1042866,1
1082991,0
499408,1
1717830,1
1983293,-1
954466,-1
836661,0
888280,-1
1028556,-1
662538,-1
674572,0
836641,1
830538,1
704405,-1
1216958,1
830345,-1
1029790,1
1709770,-1
1468230,0
685068,0
1778301,1
1256106,1
1228994,-1
1983450,1
1778266,1
530646,-1
493106,-1
1988784,1
1223075,0
1506079,1
1992187,1
1019616,1
1217006,-1
483365,1
1019412,0
685034,-1
1051822,1
1498175,1
1230366,0
1778268,-1
1468527,1
2002220,1
1030211,0
674542,1
1260118,1
1032830,0
1051927,1
654197,0
1778211,1
1228356,0
674408,-1
1709737,0
1983316,1
1474239,-1
1989883,0
2060274,1
838780,1
888418,1
653899,1
1732668,-1
830514,1
1506067,1
1024665,1
539708,1
1083311,0
1024624,0
1227779,1
875509,0
1990863,1
1983492,-1
1019595,-1
1475054,1
1223259,1
2002254,1
1051825,0
1505999,-1
1032876,1
1051834,1
1030399,1
830243,0
1239643,1
1051725,1
1019989,1
1479090,1
1718005,0
1051855,0
705611,0
1474529,-1
1506161,1
1259400,1
1709974,1
1712574,0
1083397,0
1983469,-1
1223172,-1
1989906,1
1786222,1
1227897,1
1474361,0
1479047,0
2016101,1
1479275,-1
857377,0
875586,1
1222799,0
1726156,0
1536574,-1
1051798,1
2060488,1
1471916,1
1216966,0
539585,1
1709763,1
1224073,1
499405,-1
1287344,1
2002188,0
829874,1
1990983,-1
705057,1
1260009,-1
674361,-1
1717281,-1
1479075,0
857304,1
830113,-1
1260051,-1
875985,1
1786204,1
1717227,0
1051886,-1
1229378,1
1239601,-1
836100,1
1786390,1
1028623,1
1717261,1
1786216,0
845101,1
875871,1
1051728,1
2002119,1
1223306,1
830519,1
1505587,0
1709759,1
1216850,-1
1287208,1
1219227,1
1189743,-1
1287232,0
1989855,1
1990052,-1
1775090,-1
1287235,1
1786364,-1
1222779,1
1474644,1
1979832,1
1260114,-1
1260229,1
2015876,-1
2030475,-1
1778315,-1
1467727,0
830295,-1
1750743,0
1222902,1
830517,0
1217067,1
654362,0
836113,1
1709980,1
2002310,1
2015961,1
2060620,-1
840303,1
1260221,1
888279,1
1256252,1
684762,1
838534,0
686277,-1
704576,-1
2060384,1
2002132,-1
1024200,1
1712651,0
530599,1
1468183,1
1479069,0
1216989,1
1051889,1
1717887,1
856891,-1
2016094,1
1224122,0
1024697,0
1224140,-1
1474298,1
654476,0
1471900,0
1147459,1
1043048,-1
2030137,0
1717820,1
1032850,1
1778095,1
1468221,1
1778339,1
1468395,-1
1223200,1
1732936,-1
875753,-1
1229215,0
2002227,0
856924,1
665574,1
1030350,-1
1712621,0
674407,0
1778059,-1
1778240,-1
654186,1
856988,-1
1474946,1
1083168,-1
1468116,1
830442,0
530563,1
1032883,-1
888396,0
684775,-1
2030163,1
859730,0
875477,0
1983572,-1
662504,1
1259982,0
2002352,0
1733008,-1
1748793,1
1217025,1
1718054,-1
1024272,0
1717297,-1
1473137,-1
875740,-1
1223168,1
875947,1
1287267,-1
859743,0
1709852,0
1051791,1
1043017,0
1468431,0
2002161,0
1259986,0
1748772,0
859697,0
483301,-1
1029000,1
1083102,1
1479029,-1
1498037,-1
1223030,1
838728,1
1473291,1
1712668,-1
1778219,0
1992088,0
1229735,0
1473151,0
1724336,-1
2030127,-1
1498042,-1
830060,0
1717943,1
1032726,1
1712562,0
2002319,1
1216960,1
836559,1
1005021,1
1536807,0
830443,1
1778347,1
1955054,1
838603,1
1474287,0
1536716,0
684755,1
658908,1
1505899,0
1474233,1
1030326,-1
1028812,1
1712477,-1
1990065,-1
1224127,1
530089,-1
2060569,0
530466,1
1505808,0
2002184,-1
674536,0
1983564,1
1287005,0
1709743,1
1223026,1
1536703,-1
1260316,1
1505560,1
1043038,-1
1223326,-1
1222831,-1
1983353,-1
1471902,0
1024227,-1
1709927,1
1083090,1
954540,0
1287111,1
1717230,1
1474100,1
1217101,-1
654471,0
820500,0
662392,1
1468110,-1
875528,1
875897,0
1732831,1
857240,0
1990057,-1
684786,0
654433,1
1052024,1
1979849,0
859648,-1
1979925,-1
1473136,0
875500,0
1983535,-1
838517,0
1979995,0
658930,1
1224204,-1
1473037,1
1778238,1
1479002,1
654545,-1
1051899,1
1223309,1
1474546,-1
840405,1
684864,1
1216834,0
1471687,0
1229062,-1
1227813,1
684612,1
2002286,0
1020096,0
875480,0
684999,1
2060608,1
1223178,1
888423,-1
2030432,0
1506071,1
1778195,1
705359,1
840418,0
838508,1
1712666,1
1479278,0
704546,0
1229423,0
2060312,0
1468538,1
1223305,-1
859812,0
1468306,1
1991025,-1
1979942,1
1473262,0
1778070,-1
1992108,-1
888365,1
2030201,1
1227877,-1
838873,1
1030064,1
830492,1
659050,1
1083329,0
1051840,0
2060498,1
1990906,-1
1479173,1
1287052,0
489372,0
1990024,1
1785984,1
662328,1
1732841,-1
875844,1
1732798,1
1471673,-1
1287080,-1
1726194,0
1709772,1
875975,0
1726151,1
499563,1
1019835,-1
859695,0
1256254,0
1029010,0
888460,1
1983337,0
1287093,1
888238,1
888192,0
1750722,-1
1028602,0
830119,0
1468466,1
768345,1
1019494,0
2015822,0
2060291,-1
1028727,-1
1468303,1
1983377,0
1980047,-1
2030216,0
1239746,0
830094,-1
1260289,1
2030114,1
768265,1
1712542,-1
1287083,1
1712587,1
888184,-1
1467818,1
1028519,-1
1505929,-1
1287291,1
1468316,1
1498330,1
1479253,1
1505920,0
1726207,0
1286995,0
1479187,1
1732991,1
1778231,-1
1224113,0
1256465,1
1025137,-1
888237,1
1786317,-1
829916,-1
1028633,-1
1216957,1
1479147,-1
1028936,1
829965,-1
1786265,0
1024474,1
836507,1
1239680,0
499384,-1
1260105,0
1028945,-1
1748838,1
1536598,1
654274,1
845065,0
1083148,-1
1748763,1
1786115,0
1709749,0
1030296,0
1775131,-1
1479292,-1
1223324,0
1259967,-1
1990093,0
1732998,1
489340,1
1955051,0
1473234,-1
1992224,-1
1029784,0
1536645,0
836185,1
1786326,1
1083214,1
1030263,0
654490,1
1020008,-1
1778297,1
829918,1
1994685,1
1216930,0
1722190,1
857408,1
1468441,1
840371,0
1287247,1
1709956,0
1019918,0
1471692,1
1051723,1
830375,1
1983519,-1
1717904,-1
1983399,0
1478949,-1
684832,1
1051698,0
1083263,1
674441,1
1052007,1
1051824,1
1216855,1
1032863,-1
539821,-1
684987,-1
1710052,-1
1989948,0
1505859,0
859655,0
2060553,0
1287014,0
829946,1
1083319,-1
1732976,1
845058,1
840411,0
674277,0
1051738,1
530353,-1
1287047,-1
653926,1
1992053,1
875971,-1
1506177,0
1216827,1
1786362,1
1051975,0
704825,1
1239674,1
840374,1
1005027,1
530085,1
2002174,1
1983406,0
1983514,0
705060,1
1287279,-1
499571,1
838777,-1
1786120,1
1024360,0
2002207,0
1083220,-1
859671,1
1082906,0
1468304,1
1029917,1
1467941,0
2002155,1
1732965,0
1726179,-1
1468192,-1
1043005,1
1051681,1
685191,1
1786263,1
1717244,1
1239713,0
875502,1
1983412,1
1732929,0
1083225,0
876000,-1
768401,1
1479005,-1
1029868,1
1709807,1
1468544,1
1471682,0
1505558,-1
1019762,1
1989940,-1
888402,-1
1032890,1
654234,0
1019355,0
1732888,-1
2060458,0
1990961,1
1287266,0
1989819,1
2002210,1
1709845,-1
1222753,0
490079,1
1474959,1
1019647,1
1955043,-1
1028982,1
1712599,-1
1786094,-1
1980018,0
1216869,0
1709865,1
1471878,1
1717822,1
1028558,0
1051950,1
530117,1
1471958,1
1286966,-1
1020119,1
1468347,1
1019475,0
1775150,-1
1778093,1
859654,1
1222808,-1
1979981,0
857201,-1
1989781,-1
836456,1
1024753,0
1260165,1
1471721,1
1479131,0
654529,0
2015929,0
1216962,1
856989,0
1474285,-1
1229125,1
1712526,-1
1229539,0
1028648,-1
1724342,0
1717241,-1
1468432,0
1030311,1
1260109,-1
2002149,-1
856907,-1
1287258,1
1732778,1
1536692,1
1712435,0
653881,1
1717869,-1
1506065,1
2060448,1
859658,1
1786114,-1
1983571,1
2060601,-1
830354,0
1992165,0
684706,0
658766,-1
1217072,0
1712602,1
1724299,-1
840399,-1
859717,1
1709999,1
1026072,0
1020126,1
1775099,1
875535,1
686308,1
888297,0
2002118,-1
875987,1
836628,0
1991036,1
1471724,1
1990886,0
1467824,1
1732784,0
830332,1
2030385,-1
1989991,1
1223332,1
1260335,1
1983504,-1
840321,1
1536542,0
1222852,1
2016084,-1
1479139,0
493089,0
1032856,1
836676,-1
1473160,-1
1026999,-1
1030391,1
705122,-1
1468018,0
1082961,-1
1732842,1
875750,0
1287225,1
705217,0
1724332,-1
1239729,-1
1467841,-1
1229473,1
829909,1
1051992,0
888337,0
857238,1
875635,0
2002196,-1
1473169,1
1983513,-1
1732994,-1
1726107,-1
1032836,1
2030084,0
1020233,1
888383,1
1032805,1
2030361,-1
856882,-1
1028611,-1
2016015,0
857019,1
684853,1
1473255,0
856900,0
2030191,1
1506075,1
1750732,1
1024723,1
1474163,-1
530228,-1
1216951,0
2060273,1
704366,-1
530641,-1
1980061,-1
2001682,-1
1992124,-1
1778187,0
830078,0
1216876,1
1473185,1
1239485,1
1260062,1
2216648,-1
1733022,1
2060526,1
1983565,0
1083407,1
1712468,0
1468447,-1
1498121,0
836403,1
838489,-1
2002321,1
1239615,-1
1990108,1
1216948,-1
530238,1
674335,1
1778342,1
1479222,-1
1287056,-1
1468453,1
1042995,1
840392,1
1239768,0
1990012,1
1989984,-1
1471880,1
1468204,1
1994679,-1
1030314,0
1505594,1
875712,0
1505948,-1
2060286,0
654758,1
2016028,-1
1712670,1
1506136,1
1802720,-1
1505927,1
1028966,-1
662325,0
1786049,1
1733026,-1
838841,-1
1536580,-1
888348,0
1712656,-1
2060613,0
1979865,-1
1051894,1
1024347,1
1030283,1
1536812,1
1223999,1
1239495,1
1989830,0
2060462,1
1020011,0
1988954,-1
888254,-1
1992172,-1
1473180,0
875895,1
875533,-1
1260270,1
1229270,-1
1468191,1
2002324,1
888495,-1
875898,-1
1726029,-1
1732913,0
2002175,1
1147518,1
1083081,-1
1709829,1
1082998,-1
857202,-1
659010,1
1722275,1
1216861,-1
1778402,0
1471718,0
856898,1
2060433,1
674419,0
1468500,0
1223243,1
840147,0
1468559,0
665741,0
875878,0
2030493,1
654102,1
1778392,0
1994652,1
1992123,1
2002432,0
1259389,1
1994803,-1
888474,-1
1042934,-1
888178,1
654509,-1
1536651,0
2060638,-1
1032753,0
2016049,-1
1024479,1
845086,1
856893,1
509315,-1
1983470,-1
1287022,1
2015972,1
1506011,0
1732930,1
1468319,-1
1712409,1
1239749,-1
1223249,1
1498089,-1
1990062,-1
1028620,1
1709755,0
2002337,1
1983346,-1
1224207,1
1775133,-1
1479040,0
1019353,-1
836210,0
1992071,1
1019351,0
1019636,-1
1473041,1
659374,-1
1775112,0
1717901,-1
2030422,-1
1287197,0
1224137,1
1468505,0
1229304,1
686155,-1
1992216,-1
1051887,1
1475000,1
1992110,0
888368,-1
829944,-1
836290,1
857207,1
1287252,-1
836618,1
1536698,1
1778360,1
1029029,-1
1474349,-1
1992104,1
1083199,1
2060288,1
530206,0
1042843,0
1992214,1
1239731,-1
1733021,1
1498015,-1
1468219,1
1224072,1
954514,1
684599,0
1147508,1
1019985,-1
1506109,1
1712627,1
1775121,1
1726020,1
1029890,1
1216925,-1
674397,1
1778064,0
1438242,1
856960,1
654760,1
1712537,-1
1287142,1
1778364,1
1778043,0
1217152,1
1256631,-1
1722244,1
1024760,-1
1474305,1
840255,0
888357,0
1287288,1
1994674,1
539846,0
674373,-1
1726103,1
1051804,1
838867,1
1677180,-1
1028970,1
674574,1
1224108,1
857075,0
1732895,0
1778198,1
829892,1
1216898,1
1227891,1
665345,-1
875713,1
1990138,-1
1786024,1
685093,1
1030307,1
1029997,-1
1256393,-1
2030356,0
1224165,-1
888160,0
1260156,-1
1227894,1
1994616,-1
2002434,1
1217002,1
1217123,-1
875812,-1
2002237,1
1051832,1
1473156,-1
2002307,0
1042996,-1
859777,-1
1709699,-1
1775158,0
684766,1
1260204,0
1989978,-1
1717257,0
1717900,0
2060531,-1
2030219,0
838607,1
1256268,1
1536593,1
665626,1
2015963,-1
1260098,-1
704390,1
1222758,0
839811,0
662345,-1
1983411,0
1717846,1
483449,-1
829871,-1
839940,-1
840261,-1
1028520,1
1222676,0
530556,0
1227827,1
875857,-1
1223095,-1
1019346,0
2030414,-1
663713,1
1505555,0
1239611,1
1052013,1
1083341,1
658790,1
2030188,1
888398,1
499347,0
1239610,1
888298,0
875460,0
1024584,1
838547,-1
1722097,1
1724114,-1
1750718,-1
1709809,0
674282,1
1287038,1
1732826,1
1536758,-1
1028836,0
857344,-1
1051967,1
1474290,1
2002140,-1
705221,1
1473250,1
1709947,1
1474199,0
1217188,0
1983570,-1
1983414,0
662365,-1
1471706,1
1473215,-1
1287155,1
840282,-1
1990909,0
1239641,1
1019532,1
2030352,1
1778407,0
875513,1
1724036,0
2030423,1
1712481,0
1224178,1
1479268,1
1479053,1
1786378,0
1473293,-1
829963,-1
1256748,1
1217088,0
830092,0
1216982,0
836108,-1
1216944,1
686178,0
1019943,1
1498041,0
2216650,1
1786316,0
1474551,0
1217151,1
1994629,1
530622,1
1260249,1
1028529,-1
1042998,1
1990058,1
1032921,1
830448,0
1224156,1
1028639,1
1724225,0
1712633,1
1216965,0
1506041,-1
1778306,0
1709964,1
662297,0
888380,0
1468269,-1
857050,-1
1712533,-1
1732961,0
830447,1
1505974,-1
1224110,1
1028882,1
838853,1
1778396,1
1239738,-1
2060561,1
1471714,1
840251,1
1471932,1
1786277,1
1536727,-1
1083293,1
1473258,1
1722312,1
2060506,-1
1468293,0
838794,1
1992196,1
859834,1
2060256,1
768540,-1
1536731,-1
1498122,-1
1467822,0
1147486,0
1717931,-1
840267,-1
2002203,1
1217038,1
1030257,1
1019837,0
1710075,1
840164,0
1989990,1
2030175,1
875503,1
1189734,0
1750604,1
2030203,1
1228224,0
1722154,1
1983291,1
1712438,-1
1785982,-1
1239603,-1
1732934,0
1024320,-1
684600,1
840005,-1
857276,-1
1474136,0
1536530,1
1989915,0
1083262,0
1474532,0
1505989,0
2060577,-1
2015952,-1
539692,1
2030500,0
654438,1
1229174,1
888536,0
523745,1
1468485,0
840360,1
1722121,1
1260186,1
857262,1
1287043,1
857035,0
836491,1
1778296,0
1260113,1
1536552,0
2015853,1
1506176,1
859833,1
1717218,1
888173,0
1983398,-1
1786372,-1
1051945,-1
1474979,1
1992222,0
1029827,1
1498119,0
840278,1
1019660,1
829903,0
1224111,1
1536569,1
2060400,0
1230399,0
2002166,0
2002427,1
1028638,1
1778137,0
1992085,1
684709,1
1287254,1
686300,0
888411,1
1709879,1
1287205,0
1239640,-1
489416,1
888498,1
1778379,-1
875520,0
1227860,1
530664,1
1043029,-1
2030523,1
1536622,-1
2030395,1
1474597,-1
875890,1
1717989,-1
1709838,0
1030063,1
685060,1
1147487,0
1505967,-1
1223049,0
1042854,1
1222825,-1
